X,Y,ELEV,TIME,NORTH_VEL,EAST_VEL,DOWN_VEL,ROLL,PITCH,HEADING,ELEVATION
170448.759,273491.375,301.1546,313467.9209,-28.5008,-10.3402,0.8232,8.1788,-1.3729,251.0153,301.1546
170438.079,273487.559,301.444,313468.2955,-28.601,-9.9052,0.6117,7.5419,-1.3408,252.4319,301.444
170427.357,273483.892,301.6255,313468.6701,-28.6806,-9.5132,0.3861,7.2644,-1.5052,253.5689,301.6255
170416.599,273480.359,301.719,313469.0448,-28.7815,-9.1616,0.1841,5.9584,-1.1692,253.8771,301.719
170405.807,273476.949,301.7531,313469.4194,-28.8884,-8.871,-0.0214,5.8269,-0.8346,254.0039,301.7531
170394.985,273473.667,301.7306,313469.794,-28.9528,-8.51,-0.1162,5.7281,-1.1978,254.0231,301.7306
170384.122,273470.518,301.7038,313470.1687,-29.0741,-8.1317,-0.0294,5.2837,-1.593,254.1949,301.7038
170373.211,273467.498,301.6875,313470.5433,-29.2189,-7.8426,-0.0745,5.4345,-1.7246,254.6725,301.6875
170362.254,273464.605,301.6517,313470.9179,-29.3406,-7.4687,-0.1771,5.6221,-1.3421,255.4706,301.6517
170351.261,273461.843,301.5621,313471.2926,-29.3711,-7.1331,-0.3037,5.0615,-1.2234,256.559,301.5621
170340.243,273459.192,301.395,313471.6672,-29.4578,-6.8474,-0.5121,4.7554,-1.5186,257.5219,301.395
170329.195,273456.637,301.1925,313472.0418,-29.576,-6.6242,-0.4933,4.7203,-1.8448,258.0566,301.1925
170318.118,273454.175,301.0523,313472.4165,-29.6348,-6.3567,-0.3169,4.2964,-1.6338,258.1093,301.0523
170307.009,273451.815,300.927,313472.7911,-29.7005,-6.0617,-0.373,4.1225,-1.5218,258.3611,300.927
170295.873,273449.549,300.7684,313473.1657,-29.805,-5.8444,-0.4939,4.2005,-1.7989,258.5325,300.7684
170284.709,273447.372,300.5786,313473.5404,-29.8602,-5.6245,-0.5888,4.2088,-1.9191,258.6576,300.5786
170273.519,273445.274,300.3496,313473.915,-29.8924,-5.408,-0.5967,3.7888,-1.7606,258.5909,300.3496
170262.306,273443.249,300.107,313474.2896,-29.9638,-5.2074,-0.623,3.6638,-1.242,258.2462,300.107
170251.078,273441.299,299.8535,313474.6643,-30.0241,-5.0422,-0.7289,3.8103,-1.1257,257.9107,299.8535
170239.833,273439.431,299.5844,313475.0389,-30.0581,-4.7678,-0.713,4.1643,-1.4034,257.4877,299.5844
170228.559,273437.656,299.347,313475.4135,-30.1444,-4.5152,-0.5631,4.059,-1.5713,257.4424,299.347
170217.254,273435.973,299.1477,313475.7882,-30.2519,-4.3112,-0.5296,3.885,-1.5219,257.6613,299.1477
170205.925,273434.373,298.9648,313476.1628,-30.2883,-4.079,-0.5137,3.2991,-1.243,258.1807,298.9648
170194.585,273432.843,298.786,313476.5374,-30.2566,-3.9571,-0.4262,1.1827,-1.3221,258.7285,298.786
170183.243,273431.325,298.6311,313476.9121,-30.2834,-3.9707,-0.3194,0.2791,-1.4044,259.3806,298.6311
170171.901,273429.792,298.5197,313477.2867,-30.3114,-4.0159,-0.2847,0.9369,-1.2904,260.0843,298.5197
170160.561,273428.257,298.4295,313477.6613,-30.2543,-4.0234,-0.234,1.1602,-1.0726,260.4687,298.4295
170149.229,273426.73,298.3372,313478.036,-30.2388,-3.9547,-0.238,0.8082,-0.8559,260.4601,298.3372
170137.908,273425.202,298.2355,313478.4106,-30.2458,-4.0109,-0.3525,0.7399,-0.8136,260.1625,298.2355
170126.594,273423.675,298.0875,313478.7852,-30.208,-3.9925,-0.4734,1.0936,-0.8759,260.08,298.0875
170115.288,273422.16,297.9138,313479.1599,-30.1655,-3.9614,-0.4255,0.7764,-1.2543,259.8003,297.9138
170103.982,273420.643,297.753,313479.5345,-30.2031,-3.9395,-0.3995,1.1298,-1.2993,259.3278,297.753
170092.674,273419.139,297.6223,313479.9091,-30.2207,-3.9261,-0.317,1.1199,-1.1175,259.0112,297.6223
170081.369,273417.65,297.5179,313480.2838,-30.1642,-3.8826,-0.2728,0.7344,-0.7214,258.9391,297.5179
170070.072,273416.177,297.4011,313480.6584,-30.1333,-3.8093,-0.3177,0.7951,-0.592,259.0971,297.4011
170058.788,273414.71,297.2664,313481.033,-30.1448,-3.8439,-0.3811,0.7614,-1.0046,259.323,297.2664
170047.515,273413.246,297.1523,313481.4077,-30.09,-3.8326,-0.2524,0.4067,-1.057,259.6702,297.1523
170036.253,273411.775,297.0917,313481.7823,-30.0375,-3.8455,-0.0599,0.5137,-0.7491,259.931,297.0917
170025.009,273410.298,297.0691,313482.1569,-29.9941,-3.8499,-0.0677,0.8527,-0.2956,260.097,297.0691
170013.793,273408.827,297.023,313482.5315,-29.9281,-3.8643,-0.1958,0.8231,-0.286,260.1634,297.023
170002.602,273407.358,296.9586,313482.9062,-29.8521,-3.8127,-0.118,0.6208,-0.6354,260.11,296.9586
169991.426,273405.891,296.938,313483.2808,-29.8105,-3.8248,0.0432,0.365,-0.692,260.1436,296.938
169980.269,273404.413,296.9734,313483.6554,-29.7913,-3.887,0.1167,0.76,-0.4727,260.1731,296.9734
169969.134,273402.94,297.0306,313484.0301,-29.6982,-3.8523,0.1238,0.831,-0.1775,260.0648,297.0306
169958.025,273401.469,297.0767,313484.4047,-29.6057,-3.8339,0.1642,0.4026,-0.3907,259.8072,297.0767
169946.938,273399.991,297.1379,313484.7793,-29.5929,-3.8592,0.2129,0.5457,-0.654,259.6288,297.1379
169935.864,273398.516,297.231,313485.154,-29.5718,-3.8767,0.2389,0.717,-0.5425,259.7001,297.231
169924.809,273397.036,297.3349,313485.5286,-29.4676,-3.8679,0.2826,0.2805,-0.2282,259.5141,297.3349
169913.783,273395.543,297.4136,313485.9033,-29.3984,-3.9341,0.1825,-0.2018,-0.3578,259.3873,297.4136
169902.779,273394.024,297.4757,313486.2779,-29.3974,-4.004,0.1737,0.213,-0.7343,259.1929,297.4757
169891.788,273392.492,297.557,313486.6525,-29.3303,-4.061,0.2032,0.2044,-0.7528,259.0122,297.557
169880.815,273390.944,297.6398,313487.0271,-29.2584,-4.0621,0.2426,-0.1412,-0.5084,258.9027,297.6398
169869.861,273389.373,297.6917,313487.4018,-29.2188,-4.1423,0.0481,0.1919,-0.3025,258.5235,297.6917
169858.931,273387.78,297.6577,313487.7764,-29.1747,-4.2047,-0.2391,0.3894,-0.6042,258.3857,297.6577
169848.02,273386.175,297.542,313488.151,-29.1029,-4.2236,-0.3644,0.2448,-0.9082,258.3181,297.542
169837.121,273384.551,297.3895,313488.5257,-29.0726,-4.2736,-0.4379,-0.0633,-0.7779,258.115,297.3895
169826.237,273382.904,297.1942,313488.9003,-29.0656,-4.3559,-0.6174,0.1177,-0.4949,258.1633,297.1942
169815.376,273381.24,296.9442,313489.2749,-28.9782,-4.3956,-0.761,0.1149,-0.2646,258.239,296.9442
169804.542,273379.55,296.6404,313489.6496,-28.8868,-4.4629,-0.859,-0.272,-0.4078,258.3974,296.6404
169793.728,273377.833,296.2834,313490.0242,-28.8614,-4.5315,-0.9919,-0.2993,-0.7803,258.4967,296.2834
169782.928,273376.09,295.8918,313490.3988,-28.8397,-4.6154,-1.1307,0.0875,-1.0103,258.7472,295.8918
169772.141,273374.321,295.4479,313490.7735,-28.7739,-4.6627,-1.2274,0.5193,-0.8745,258.7992,295.4479
169761.368,273372.535,294.9755,313491.1481,-28.7386,-4.6958,-1.26,0.0092,-0.4561,258.583,294.9755
169750.621,273370.723,294.5146,313491.5227,-28.7063,-4.8089,-1.174,-0.4972,-0.0833,257.977,294.5146
169739.901,273368.884,294.1513,313491.8974,-28.5781,-4.8855,-0.7871,-0.7933,-0.0797,257.4471,294.1513
169729.202,273367.027,293.9474,313492.272,-28.5382,-4.8622,-0.2176,-0.4473,-0.6177,257.2005,293.9474
169718.515,273365.162,293.9677,313492.6466,-28.5478,-4.9557,0.3178,-0.2764,-1.082,257.0884,293.9677
169707.834,273363.27,294.176,313493.0213,-28.5362,-5.0048,0.7454,0.0426,-1.1554,256.7421,294.176
169697.153,273361.366,294.5381,313493.3959,-28.495,-5.0028,1.2046,-0.1064,-0.9364,256.2528,294.5381
169686.476,273359.455,295.0386,313493.7705,-28.5022,-5.0678,1.475,-0.4863,-0.9431,256.1192,295.0386
169675.812,273357.504,295.5827,313494.1452,-28.4808,-5.2002,1.3379,0.5842,-1.1653,255.6345,295.5827
169665.157,273355.534,296.0442,313494.5198,-28.4569,-5.1817,1.1018,0.6456,-1.4437,254.893,296.0442
169654.507,273353.549,296.4349,313494.8944,-28.4122,-5.2463,1.0096,0.2132,-1.1667,253.984,296.4349
169643.867,273351.54,296.7648,313495.2691,-28.405,-5.3022,0.7652,0.483,-0.4952,252.9457,296.7648
169633.248,273349.516,297.0254,313495.6437,-28.3474,-5.3548,0.5979,0.5739,-0.278,252.0104,297.0254
169622.651,273347.492,297.2404,313496.0183,-28.2615,-5.3357,0.5362,0.1814,-0.4296,251.5196,297.2404
169612.07,273345.457,297.4163,313496.393,-28.2402,-5.3435,0.4384,0.2949,-0.6798,251.3585,297.4163
169601.5,273343.413,297.5732,313496.7676,-28.2402,-5.4083,0.3981,0.5092,-0.8093,251.7195,297.5732
169590.945,273341.362,297.748,313497.1422,-28.169,-5.4073,0.4787,0.5164,-0.4775,252.3832,297.748
169580.408,273339.306,297.9472,313497.5169,-28.0892,-5.413,0.6045,0.0991,-0.1452,253.3336,297.9472
169569.903,273337.232,298.183,313497.8915,-28.0236,-5.4909,0.6857,-0.0864,-0.1295,254.2147,298.183
169559.436,273335.127,298.4514,313498.2661,-27.9113,-5.6159,0.7249,0.2554,-0.3219,254.8492,298.4514
169549.003,273332.989,298.7243,313498.6408,-27.8073,-5.6411,0.7176,0.1372,-0.3244,254.7926,298.7243
169538.595,273330.829,298.9609,313499.0154,-27.7698,-5.6954,0.6252,-0.0622,-0.4764,254.502,298.9609
169528.212,273328.648,299.2041,313499.39,-27.7341,-5.7925,0.6834,0.1081,-0.3204,254.1447,299.2041
169517.853,273326.447,299.4889,313499.7647,-27.6175,-5.8113,0.7913,0.2251,0.2859,253.7751,299.4889
169507.53,273324.235,299.7753,313500.1393,-27.5029,-5.8288,0.7386,-0.102,0.2422,253.2356,299.7753
169497.243,273322.005,300.0433,313500.5139,-27.456,-5.9201,0.7516,0.0208,-0.4582,252.9034,300.0433
169486.973,273319.762,300.3503,313500.8886,-27.4135,-5.9269,0.8507,0.3359,-0.5358,252.6894,300.3503
169476.725,273317.506,300.6834,313501.2632,-27.3145,-5.9552,0.9444,-0.0211,-0.1988,252.4221,300.6834
169466.506,273315.235,301.0431,313501.6378,-27.2514,-6.0208,1.0391,-0.2524,-0.0308,252.1746,301.0431
169456.316,273312.941,301.4596,313502.0125,-27.1977,-6.1132,1.1377,-0.3922,-0.247,251.9683,301.4596
169446.155,273310.621,301.8995,313502.3871,-27.1034,-6.1394,1.2167,-0.3063,-0.7323,251.8202,301.8995
169436.011,273308.281,302.3814,313502.7617,-27.0714,-6.191,1.3449,-0.2957,-0.8191,251.8646,302.3814
169425.882,273305.91,302.8704,313503.1363,-27.0332,-6.3212,1.2276,-0.2767,-0.4561,251.9784,302.8704
169415.783,273303.504,303.3076,313503.511,-26.9415,-6.4145,1.0905,-0.5799,-0.3761,252.1467,303.3076
169405.717,273301.055,303.7285,313503.8856,-26.8228,-6.5391,1.1447,-1.0198,-0.5651,252.1558,303.7285
169395.679,273298.551,304.1231,313504.2602,-26.7876,-6.654,0.9966,-0.5979,-0.8222,252.2182,304.1231
169385.656,273296.013,304.4749,313504.6349,-26.7751,-6.7478,0.8995,-0.5141,-0.8005,252.531,304.4749
169375.653,273293.439,304.8175,313505.0095,-26.6708,-6.8769,0.9035,-1.0457,-0.5831,252.852,304.8175
169365.681,273290.804,305.1592,313505.3841,-26.5895,-7.0019,0.951,-0.9778,-0.5769,252.8882,305.1592
169355.734,273288.119,305.498,313505.7588,-26.555,-7.1488,0.8871,-0.5513,-0.7391,252.7919,305.498
169345.809,273285.397,305.827,313506.1334,-26.4898,-7.2699,0.8361,-0.8173,-0.8916,252.7303,305.827
169335.902,273282.628,306.1649,313506.508,-26.4229,-7.3571,0.9883,-1.0612,-0.7288,252.4482,306.1649
169326.017,273279.817,306.529,313506.8827,-26.3676,-7.4859,0.9565,-0.8293,-0.4292,252.1769,306.529
169316.162,273276.967,306.8823,313507.2573,-26.3175,-7.608,0.9174,-0.3274,-0.2769,251.6206,306.8823
169306.338,273274.082,307.2443,313507.6319,-26.197,-7.6681,0.9749,-0.4974,-0.2235,250.7948,307.2443
169296.545,273271.17,307.6248,313508.0066,-26.1128,-7.7143,1.0902,-0.5106,-0.294,249.8203,307.6248
169286.778,273268.235,308.052,313508.3812,-26.0831,-7.8037,1.2107,-0.4941,-0.3953,248.8994,308.052
169277.032,273265.276,308.5313,313508.7558,-26.0001,-7.8788,1.3319,-0.5073,-0.5257,248.2658,308.5313
169267.309,273262.29,309.0584,313509.1305,-25.9333,-7.9097,1.5003,-0.2013,-0.5022,247.9871,309.0584
169257.601,273259.288,309.6424,313509.5051,-25.9239,-7.9534,1.6525,-0.1654,-0.3804,247.9696,309.6424
169247.913,273256.268,310.3026,313509.8797,-25.8708,-8.0587,1.8323,0.0344,-0.2352,248.2051,310.3026
169238.251,273253.231,311.0316,313510.2544,-25.7678,-8.0429,2.0238,1.0916,0.0057,248.6692,311.0316
169228.611,273250.199,311.8058,313510.629,-25.7259,-7.9576,2.1089,2.9191,0.4181,248.9547,311.8058
169218.98,273247.224,312.5787,313511.0036,-25.7533,-7.7579,2.0198,4.7449,0.864,249.3316,312.5787
169209.349,273244.358,313.3443,313511.3783,-25.7113,-7.4257,2.0528,6.1995,1.2047,249.9906,313.3443
169199.717,273241.634,314.1077,313511.7529,-25.7195,-6.9447,2.0592,7.5162,1.4649,250.7579,314.1077
169190.074,273239.094,314.8543,313512.1275,-25.7723,-6.4488,1.9448,8.4859,1.4474,251.8365,314.8543
169180.421,273236.749,315.5532,313512.5022,-25.8262,-5.9481,1.7762,8.8113,1.2101,253.0674,315.5532
169170.752,273234.612,316.239,313512.8768,-25.8464,-5.3428,1.8504,8.9428,1.0592,254.5664,316.239
169161.069,273232.69,316.9352,313513.2514,-25.8631,-4.7642,1.8705,9.1869,1.1698,256.4131,316.9352
169151.387,273230.986,317.6314,313513.6261,-25.8822,-4.1982,1.8119,9.402,1.5025,258.2552,317.6314
169141.714,273229.502,318.2881,313514.0007,-25.8257,-3.582,1.6652,9.8548,1.5341,260.2536,318.2881
169132.048,273228.259,318.8909,313514.3753,-25.7561,-2.9124,1.6058,10.1269,1.2451,262.6461,318.8909
169122.401,273227.254,319.4717,313514.75,-25.7455,-2.2773,1.5351,10.6505,0.7664,264.8071,319.4717
169112.769,273226.493,320.0262,313515.1246,-25.7236,-1.6454,1.3857,11.2772,0.4167,267.0348,320.0262
169103.155,273225.988,320.5435,313515.4992,-25.627,-0.9415,1.3448,11.5119,0.3566,269.08,320.5435
169093.567,273225.748,321.0257,313515.8739,-25.5361,-0.1907,1.233,11.5956,0.4574,271.0546,321.0257
169084.012,273225.777,321.4312,313516.2485,-25.4725,0.4917,0.9482,11.6444,0.5882,273.0133,321.4312
169074.498,273226.064,321.7483,313516.6231,-25.3308,1.171,0.7211,11.6494,0.3071,274.7333,321.7483
169065.033,273226.613,322.0027,313516.9978,-25.1629,1.8911,0.7243,11.1361,0.0448,276.2131,322.0027
169055.616,273227.427,322.2625,313517.3724,-25.0694,2.5901,0.7204,10.5837,0.1818,277.5695,322.2625
169046.253,273228.497,322.5293,313517.747,-24.9253,3.2479,0.6433,9.9907,0.4912,278.933,322.5293
169036.956,273229.804,322.7608,313518.1216,-24.7044,3.8545,0.561,10.0252,0.6247,280.3284,322.7608
169027.726,273231.337,322.9605,313518.4963,-24.5124,4.4784,0.511,10.269,0.644,281.6336,322.9605
169018.572,273233.106,323.1217,313518.8709,-24.3525,5.0907,0.3165,10.9754,0.5569,282.9975,323.1217
169009.498,273235.113,323.2149,313519.2455,-24.1,5.7385,0.1426,11.9232,0.2919,284.3613,323.2149
169000.506,273237.374,323.2246,313519.6202,-23.8305,6.4752,-0.0532,12.6602,0.1758,285.5695,323.2246
168991.608,273239.908,323.1621,313519.9948,-23.6263,7.176,-0.2236,11.8818,0.0791,286.5695,323.1621
168982.802,273242.709,323.0706,313520.3695,-23.3898,7.8801,-0.3204,11.876,0.2255,287.9643,323.0706
168974.094,273245.778,322.932,313520.7441,-23.063,8.6218,-0.459,12.8871,0.0614,289.8176,322.932
168965.497,273249.126,322.727,313521.1187,-22.7503,9.3988,-0.6123,13.4269,-0.4059,291.6905,322.727
168957.02,273252.767,322.4706,313521.4933,-22.4745,10.1778,-0.749,13.4688,-0.8474,293.6007,322.4706
168948.665,273256.71,322.1917,313521.868,-22.1181,10.9651,-0.7801,13.4154,-1.1161,295.7673,322.1917
168940.439,273260.947,321.8872,313522.2426,-21.7086,11.7728,-0.8183,13.3593,-1.2604,298.0892,321.8872
168932.351,273265.473,321.557,313522.6172,-21.3939,12.5243,-0.926,13.0515,-1.5869,300.3024,321.557
168924.402,273270.283,321.1942,313522.9919,-21.0359,13.2549,-1.0417,11.7471,-1.9442,302.6056,321.1942
168916.58,273275.351,320.8062,313523.3665,-20.6626,13.8933,-1.0531,10.5624,-2.2378,305.0721,320.8062
168908.871,273280.644,320.3812,313523.7411,-20.3817,14.4712,-1.2104,10.0276,-2.4579,307.5849,320.3812
168901.27,273286.145,319.8862,313524.1158,-20.1328,15.009,-1.4218,10.1122,-2.3522,310.1077,319.8862
168893.785,273291.846,319.3599,313524.4904,-19.7693,15.525,-1.4425,10.1122,-1.8986,312.1892,319.3599
168886.435,273297.742,318.8153,313524.865,-19.353,16.0513,-1.4189,9.7783,-1.6208,313.7437,318.8153
168879.225,273303.831,318.2724,313525.2397,-19.0488,16.5477,-1.4371,8.7452,-1.903,314.9291,318.2724
168872.14,273310.097,317.756,313525.6143,-18.7099,17.0254,-1.3417,9.0706,-2.1008,316.1936,317.756
168865.191,273316.552,317.2864,313525.9889,-18.2783,17.5307,-1.1826,9.7125,-2.1199,317.3815,317.2864
168858.392,273323.203,316.8445,313526.3636,-17.8775,18.0832,-1.1713,10.4156,-1.9606,318.5501,316.8445
168851.766,273330.054,316.4003,313526.7382,-17.4418,18.6054,-1.1932,10.2413,-1.7576,319.6533,316.4003
168845.309,273337.093,315.9873,313527.1128,-16.9506,19.0698,-1.032,10.2801,-1.6249,320.8045,315.9873
168839.032,273344.317,315.6217,313527.4875,-16.4361,19.5518,-0.8722,10.4665,-1.6387,321.7337,315.6217
168832.927,273351.713,315.2954,313527.8621,-16.0314,20.0202,-0.8467,10.0412,-1.8692,322.2136,315.2954
168826.99,273359.283,315.0044,313528.2367,-15.5865,20.4899,-0.7207,9.8644,-1.8754,322.6233,315.0044
168821.227,273367.032,314.7809,313528.6114,-15.0782,20.9371,-0.4765,9.5967,-1.5845,323.2668,314.7809
168815.64,273374.949,314.6226,313528.986,-14.6052,21.3863,-0.3455,9.0938,-1.2143,323.9855,314.6226
168810.226,273383.017,314.483,313529.3606,-14.2076,21.7805,-0.4511,9.0267,-1.257,324.9964,314.483
168804.969,273391.221,314.3234,313529.7353,-13.7724,22.1031,-0.4108,8.6232,-1.869,326.1689,314.3234
168799.86,273399.56,314.174,313530.1099,-13.3708,22.4569,-0.3511,8.0583,-2.0298,327.2861,314.174
168794.885,273408.029,314.0335,313530.4845,-13.0449,22.8331,-0.3736,7.9711,-1.9219,328.5171,314.0335
168790.05,273416.627,313.9073,313530.8592,-12.6814,23.1434,-0.3469,7.8212,-1.862,329.9267,313.9073
168785.355,273425.341,313.7935,313531.2338,-12.2745,23.4313,-0.2741,7.6183,-1.9951,331.3309,313.7935
168780.796,273434.17,313.6963,313531.6084,-11.9234,23.7504,-0.204,7.4123,-2.2559,332.6638,313.6963
168776.377,273443.116,313.6235,313531.9831,-11.5737,24.0777,-0.1859,7.2789,-2.1507,334.1581,313.6235
168772.092,273452.165,313.5771,313532.3577,-11.1856,24.2979,-0.1091,7.2824,-1.7063,335.7462,313.5771
168767.949,273461.305,313.5342,313532.7323,-10.7809,24.5179,-0.0712,7.0933,-1.215,337.1418,313.5342
168763.948,273470.523,313.4998,313533.107,-10.4343,24.7353,-0.0389,6.9536,-1.0688,338.4163,313.4998
168760.087,273479.809,313.5166,313533.4816,-10.0933,24.9021,0.0916,7.1872,-1.1413,339.3905,313.5166
168756.362,273489.161,313.5954,313533.8562,-9.6653,25.0636,0.3364,7.2168,-1.001,339.9266,313.5954
168752.785,273498.579,313.7642,313534.2309,-9.2639,25.2487,0.605,7.0658,-0.6196,340.0243,313.7642
168749.368,273508.061,314.0161,313534.6055,-8.8594,25.4419,0.7178,7.1468,-0.5542,340.3165,314.0161
168746.112,273517.608,314.3306,313534.9801,-8.4173,25.5927,0.9461,7.2989,-1.2309,341.0619,314.3306
168743.024,273527.235,314.7255,313535.3548,-7.9123,25.8223,1.2414,7.5876,-1.9339,342.1816,314.7255
168740.111,273536.956,315.2271,313535.7294,-7.4985,26.1087,1.4503,7.4668,-2.3239,343.7865,315.2271
168737.353,273546.76,315.8028,313536.104,-7.1236,26.2927,1.5617,7.5747,-1.9768,345.4398,315.8028
168734.744,273556.633,316.4193,313536.4787,-6.6582,26.4333,1.7017,7.4238,-1.4402,347.0954,316.4193
168732.296,273566.562,317.0729,313536.8533,-6.2418,26.5857,1.8295,7.5138,-1.1681,348.3832,317.0729
168730.007,273576.536,317.7759,313537.2279,-5.8566,26.7102,1.8802,6.9502,-0.946,349.556,317.7759
168727.872,273586.545,318.4856,313537.6026,-5.4223,26.7643,1.8815,7.008,-1.1206,350.7383,318.4856
168725.882,273596.59,319.1719,313537.9772,-5.0187,26.8627,1.8385,7.1594,-1.2962,351.5568,319.1719
168724.037,273606.674,319.855,313538.3518,-4.6672,27.0048,1.8528,6.8408,-1.4049,352.0419,319.855
168722.338,273616.798,320.5864,313538.7264,-4.2994,27.0992,2.0141,6.4968,-1.3059,352.2745,320.5864
168720.785,273626.96,321.372,313539.1011,-3.8525,27.1582,2.1357,6.5419,-1.0609,352.7016,321.372
168719.384,273637.154,322.1522,313539.4757,-3.4913,27.2564,2.0464,6.3326,-1.1698,353.2527,322.1522
168718.125,273647.38,322.9184,313539.8503,-3.097,27.3803,2.0405,5.9414,-1.4279,353.7649,322.9184
168717.002,273657.642,323.7199,313540.225,-2.7541,27.4373,2.1924,5.7987,-1.6005,354.5217,323.7199
168716.009,273667.941,324.5429,313540.5996,-2.3924,27.5226,2.2202,6.042,-1.3316,355.2489,324.5429
168715.147,273678.267,325.3307,313540.9743,-2.0255,27.6232,1.997,5.6617,-1.0032,355.9006,325.3307
168714.427,273688.613,326.0441,313541.3489,-1.7008,27.6491,1.8037,4.9285,-0.8825,357.206,326.0441
168713.832,273698.975,326.7021,313541.7235,-1.3725,27.65,1.7506,4.7318,-1.1932,358.9833,326.7021
168713.333,273709.347,327.3453,313542.0981,-1.1311,27.7181,1.7038,4.6468,-1.638,0.3486,327.3453
168712.936,273719.737,327.9781,313542.4728,-0.8695,27.7806,1.6407,4.028,-1.7096,1.3563,327.9781
168712.629,273730.144,328.6076,313542.8474,-0.6487,27.7917,1.7153,2.8984,-1.6338,2.263,328.6076
168712.398,273740.568,329.2397,313543.2221,-0.4296,27.8207,1.6806,2.7733,-1.2087,2.8809,329.2397
168712.245,273750.996,329.8229,313543.5967,-0.2408,27.8494,1.4232,3.0671,-0.7748,3.3705,329.8229
168712.165,273761.418,330.3093,313543.9713,-0.0528,27.8034,1.1587,3.3406,-0.4692,3.419,330.3093
168712.16,273771.826,330.6872,313544.3459,0.1684,27.7405,0.8919,3.018,-0.4488,2.9983,330.6872
168712.223,273782.223,330.9653,313544.7206,0.3254,27.7643,0.6011,2.8762,-0.6984,2.2036,330.9653
168712.347,273792.618,331.1483,313545.0952,0.4878,27.7714,0.3291,3.2046,-0.8451,1.4536,331.1483
168712.55,273803.013,331.2549,313545.4698,0.715,27.7336,0.2092,3.2582,-0.8678,0.9289,331.2549
168712.825,273813.407,331.2738,313545.8445,0.9295,27.7279,-0.0614,3.208,-0.7466,0.2007,331.2738
168713.186,273823.804,331.2058,313546.2191,1.1564,27.7937,-0.2891,2.8236,-0.8767,0.1312,331.2058
168713.635,273834.209,331.0832,313546.5937,1.3352,27.7743,-0.3884,3.0003,-0.8574,0.9262,331.0832
168714.152,273844.617,330.9207,313546.9684,1.5795,27.7601,-0.4648,3.2418,-0.8655,1.854,330.9207
168714.745,273855.028,330.7137,313547.343,1.7465,27.813,-0.6152,3.1623,-1.1134,2.9097,330.7137
168715.411,273865.447,330.4759,313547.7176,1.9411,27.8355,-0.7027,3.6386,-1.3373,4.0667,330.4759
