X,Y,ELEVATION,TIME
2103132.456,1529311.338,320.2873,213789.1404
2103142.476,1529342.574,320.288,213790.5719
2103152.562,1529373.789,320.3039,213792.0070
2103162.437,1529405.072,320.2939,213793.4286
2103172.205,1529436.388,320.2358,213794.8577
2103182.136,1529467.653,320.1963,213796.2853
2103192.042,1529498.925,320.2628,213797.7121
2103201.926,1529530.205,320.3239,213799.1438
2103211.515,1529561.576,320.3799,213800.5718
2103221.392,1529592.858,320.4132,213801.9929
2103231.519,1529624.060,320.4206,213803.4220
2103241.535,1529655.298,320.3915,213804.8605
2103251.443,1529686.571,320.4137,213806.2941
2103261.213,1529717.884,320.518,213807.7302
2103270.949,1529749.208,320.5971,213809.1641
2103280.917,1529780.461,320.6382,213810.5924
2103290.638,1529811.792,320.6027,213812.0282
2103300.325,1529843.134,320.6191,213813.4592
2103309.937,1529874.498,320.6397,213814.8858
2103319.704,1529905.815,320.6271,213816.3065
2103329.385,1529937.158,320.6158,213817.7338
2103339.140,1529968.479,320.6086,213819.1563
2103348.847,1529999.814,320.5787,213820.5899
2103358.872,1530031.049,320.5694,213822.0208
2103368.804,1530062.314,320.5768,213823.4513
2103378.729,1530093.582,320.5926,213824.8902
2103388.649,1530124.850,320.5901,213826.3371
2103398.959,1530155.992,320.6388,213827.7729
2103409.022,1530187.215,320.6031,213829.2036
2103418.831,1530218.518,320.5477,213830.6440
2103428.357,1530249.909,320.5586,213832.0894
2103437.919,1530281.288,320.5164,213833.5229
2103447.310,1530312.720,320.4751,213834.9556
2103457.204,1530343.996,320.4964,213836.3772
2103467.192,1530375.243,320.4926,213837.7993
2103477.175,1530406.492,320.4992,213839.2259
2103487.125,1530437.749,320.4356,213840.6557
2103496.921,1530469.057,320.4035,213842.0870
2103506.932,1530500.296,320.4173,213843.5186
2103516.693,1530531.614,320.42,213844.9555
2103526.054,1530563.053,320.4739,213846.3855
2103535.955,1530594.328,320.4441,213847.8076
2103545.500,1530625.713,320.4646,213849.2369
2103555.269,1530657.027,320.5461,213850.6711
2103565.309,1530688.257,320.5087,213852.0994
2103575.034,1530719.586,320.4897,213853.5236
2103584.413,1530751.021,320.4799,213854.9420
2103594.487,1530782.239,320.4095,213856.3514
2103604.833,1530813.369,320.3654,213857.7801
2103614.945,1530844.576,320.3699,213859.2193
2103624.921,1530875.827,320.3906,213860.6570
2103634.880,1530907.083,320.4119,213862.0881
2103645.027,1530938.279,320.4176,213863.5262
2103655.026,1530969.522,320.3664,213864.9697
2103664.456,1531000.941,320.3301,213866.4103
2103673.817,1531032.381,320.3608,213867.8410
2103683.407,1531063.753,320.3599,213869.2582
2103693.104,1531095.091,320.3621,213870.6814
2103702.878,1531126.406,320.3608,213872.1168
2103712.627,1531157.727,320.3396,213873.5478
2103723.018,1531188.842,320.2928,213874.9680
2103733.184,1531220.030,320.258,213876.3994
2103742.815,1531251.389,320.2486,213877.8202
2103752.470,1531282.740,320.2368,213879.2391
2103762.308,1531314.034,320.287,213880.6570
2103772.090,1531345.346,320.254,213882.0821
2103781.851,1531376.665,320.2609,213883.5176
2103791.786,1531407.928,320.2275,213884.9515
2103801.570,1531439.238,320.2409,213886.3971
2103810.870,1531470.696,320.2102,213887.8293
2103820.744,1531501.979,320.161,213889.2517
2103830.585,1531533.272,320.1784,213890.6779
2103840.177,1531564.643,320.1724,213892.1049
2103850.243,1531595.864,320.157,213893.5268
2103860.386,1531627.061,320.1185,213894.9506
2103870.465,1531658.278,320.067,213896.3724
2103880.162,1531689.615,320.0743,213897.8097
2103889.502,1531721.062,320.029,213899.2385
2103899.079,1531752.437,320.0229,213900.6715
2103909.065,1531783.684,320.0404,213902.1071
2103918.850,1531814.994,319.9862,213903.5285
2103928.712,1531846.281,319.917,213904.9601
2103938.453,1531877.605,319.951,213906.3957
2103948.632,1531908.790,319.9737,213907.8201
2103958.972,1531939.921,320.024,213909.2494
2103969.190,1531971.094,320.024,213910.6862
2103979.113,1532002.361,319.9647,213912.1151
2103989.014,1532033.636,319.9324,213913.5496
2103998.659,1532064.986,320.0553,213915.0032
2104008.578,1532096.255,320.0576,213916.4418
2104018.324,1532127.579,320.0747,213917.8790
2104027.776,1532158.992,320.0594,213919.3117
2104037.327,1532190.375,320.0601,213920.7420
2104046.930,1532221.742,320.0803,213922.1788
2104056.837,1532253.014,320.1474,213923.6034
2104066.979,1532284.211,320.2047,213925.0343
2104077.111,1532315.411,320.2586,213926.4661
2104087.205,1532346.624,320.2757,213927.9000
2104097.216,1532377.864,320.2424,213929.3319
2104107.081,1532409.149,320.1662,213930.7620
2104116.803,1532440.480,320.1433,213932.1972
2104126.068,1532471.948,320.1448,213933.6299
2104135.497,1532503.368,320.139,213935.0618
2104145.207,1532534.702,320.1807,213936.4894
2104155.062,1532565.991,320.167,213937.9084
2104165.060,1532597.234,320.1676,213939.3349
2104174.813,1532628.555,320.1496,213940.7690
2104184.494,1532659.899,320.1544,213942.2023
2104194.309,1532691.199,320.2147,213943.6400
2104204.493,1532722.382,320.17,213945.0744
2104214.368,1532753.664,320.1715,213946.5151
2104223.830,1532785.072,320.278,213947.9479
2104233.462,1532816.430,320.314,213949.3664
2104243.152,1532847.771,320.3474,213950.7887
2104253.024,1532879.054,320.396,213952.2195
2104262.825,1532910.360,320.4528,213953.6456
2104272.680,1532941.649,320.4362,213955.0697
2104282.938,1532972.808,320.427,213956.4957
2104292.981,1533004.037,320.3898,213957.9266
2104302.767,1533035.348,320.3765,213959.3534
2104312.617,1533066.639,320.3869,213960.7805
2104322.315,1533097.977,320.3966,213962.2152
2104331.993,1533129.321,320.4312,213963.6486
2104341.881,1533160.599,320.4191,213965.0760
2104351.675,1533191.908,320.4261,213966.5013
2104361.450,1533223.222,320.3998,213967.9272
2104371.339,1533254.500,320.3887,213969.3552
2104381.433,1533285.713,320.39,213970.7863
2104391.258,1533317.011,320.4353,213972.2285
2104400.999,1533348.335,320.4463,213973.6578
2104410.990,1533379.581,320.4625,213975.0773
2104420.329,1533411.027,320.5103,213976.5053
2104429.702,1533442.464,320.4588,213977.9355
2104439.505,1533473.769,320.4557,213979.3645
2104449.383,1533505.051,320.4314,213980.7879
2104459.294,1533536.322,320.4498,213982.2114
2104469.229,1533567.585,320.4003,213983.6444
2104479.622,1533598.699,320.3769,213985.0638
2104489.563,1533629.961,320.3885,213986.4859
2104499.413,1533661.252,320.3951,213987.9003
2104509.360,1533692.511,320.3521,213989.3302
2104519.491,1533723.712,320.3094,213990.7711
2104529.386,1533754.988,320.3602,213992.2172
2104539.571,1533786.170,320.3622,213993.6511
2104549.276,1533817.505,320.3737,213995.0899
2104558.537,1533848.973,320.4407,213996.5098
2104568.029,1533880.373,320.4363,213997.9350
2104577.747,1533911.705,320.4551,213999.3789
2104587.908,1533942.895,320.5005,214000.8115
2104598.086,1533974.079,320.5368,214002.2592
2104608.259,1534005.266,320.5378,214003.6845
2104617.900,1534036.622,320.5084,214005.1130
2104627.440,1534068.008,320.4707,214006.5287
2104636.315,1534099.585,320.3575,214007.9468
2104646.277,1534130.831,320.3686,214009.3695
2104656.471,1534162.011,320.3362,214010.7927
2104667.020,1534193.073,320.2868,214012.2280
2104677.105,1534224.288,320.273,214013.6864
2104686.664,1534255.668,320.3144,214015.1120
2104696.189,1534287.059,320.356,214016.5416
2104705.460,1534318.525,320.4173,214017.9877
2104715.244,1534349.832,320.526,214019.4211
2104725.473,1534380.992,320.6183,214020.8511
2104736.608,1534411.846,320.5015,214022.2745
2104746.533,1534443.107,320.4113,214023.7148
2104755.462,1534474.672,320.379,214025.1446
2104764.966,1534506.068,320.4128,214026.5700
2104774.718,1534537.389,320.4336,214028.0061
2104784.546,1534568.686,320.3839,214029.4355
2104794.227,1534600.029,320.3355,214030.8614
2104803.873,1534631.383,320.2741,214032.2905
2104813.521,1534662.736,320.2223,214033.7202
2104822.726,1534694.222,320.2459,214035.1614
2104832.548,1534725.519,320.2925,214036.5992
2104843.129,1534756.568,320.3829,214038.0234
2104853.371,1534787.732,320.3822,214039.4528
2104863.637,1534818.889,320.4234,214040.8864
2104873.504,1534850.174,320.4721,214042.3188
2104883.101,1534881.543,320.5099,214043.7554
2104892.667,1534912.921,320.5168,214045.1912
2104902.183,1534944.315,320.4965,214046.6222
2104911.983,1534975.622,320.5012,214048.0464
2104921.796,1535006.924,320.4687,214049.4660
2104931.356,1535038.305,320.4628,214050.8880
2104941.032,1535069.649,320.4445,214052.3106
2104950.703,1535100.995,320.4328,214053.7367
2104960.482,1535132.308,320.3934,214055.1582
2104970.393,1535163.579,320.4736,214056.5890
2104980.499,1535194.788,320.4847,214058.0293
2104990.551,1535226.014,320.4888,214059.4715
2105000.290,1535257.340,320.4738,214060.9042
2105009.989,1535288.678,320.4773,214062.3282
2105019.920,1535319.943,320.4986,214063.7502
2105030.089,1535351.131,320.483,214065.1786
2105040.099,1535382.371,320.4942,214066.6107
2105050.007,1535413.644,320.5107,214068.0487
2105059.732,1535444.973,320.4772,214069.4904
2105069.376,1535476.328,320.5064,214070.9298
2105079.206,1535507.626,320.5185,214072.3623
2105089.205,1535538.869,320.5087,214073.7903
2105099.052,1535570.161,320.5142,214075.2223
2105108.731,1535601.505,320.5313,214076.6591
2105118.384,1535632.857,320.5644,214078.0958
2105128.081,1535664.196,320.5884,214079.5288
2105137.857,1535695.509,320.6375,214080.9601
2105147.777,1535726.778,320.6027,214082.3933
2105157.818,1535758.008,320.5951,214083.8323
2105167.888,1535789.229,320.6123,214085.2676
2105177.861,1535820.481,320.6305,214086.6999
2105187.829,1535851.734,320.6656,214088.1331
2105197.661,1535883.031,320.6535,214089.5650
2105207.408,1535914.354,320.6783,214090.9891
2105217.111,1535945.690,320.7277,214092.4124
2105226.795,1535977.031,320.8037,214093.8344
2105236.590,1536008.337,320.8071,214095.2646
2105246.319,1536039.665,320.7794,214096.6966
2105256.512,1536070.846,320.8153,214098.1290
2105266.475,1536102.101,320.8199,214099.5641
2105275.909,1536133.520,320.8147,214101.0015
2105285.341,1536164.939,320.8445,214102.4324
2105295.227,1536196.217,320.9084,214103.8627
2105305.194,1536227.471,320.9312,214105.2965
2105315.000,1536258.775,320.9134,214106.7308
2105324.827,1536290.072,320.954,214108.1666
2105334.526,1536321.410,320.9946,214109.5974
2105344.463,1536352.673,320.9966,214111.0163
2105354.562,1536383.884,320.9747,214112.4378
2105364.418,1536415.172,320.9872,214113.8753
2105374.193,1536446.487,320.9657,214115.3120
2105383.834,1536477.842,320.9729,214116.7377
2105393.595,1536509.161,321.0132,214118.1620
2105403.478,1536540.441,321.0242,214119.5913
2105413.133,1536571.792,321.0894,214121.0237
2105422.934,1536603.097,321.1426,214122.4592
2105433.064,1536634.298,321.1854,214123.9033
2105443.160,1536665.510,321.2134,214125.3562
2105457.507,1536673.931,320.8615,214129.4356
2105489.062,1536665.083,320.6094,214131.2025
2105520.731,1536656.537,320.4827,214132.5349
2105552.421,1536648.059,320.4213,214133.8741
2105584.082,1536639.472,320.429,214135.2447
2105615.651,1536630.555,320.4236,214136.6372
2105647.145,1536621.376,320.4451,214138.0396
2105678.555,1536611.912,320.466,214139.4537
2105709.991,1536602.534,320.4904,214140.8718
2105741.432,1536593.175,320.5366,214142.2938
2105762.565,1536585.479,320.6073,214145.5228
2105750.094,1536557.202,320.6218,214148.1752
2105741.733,1536525.484,320.7168,214149.4709
2105732.138,1536494.120,320.8816,214150.7746
2105722.332,1536462.819,321.0029,214152.1265
2105713.007,1536431.371,321.1331,214153.5117
2105703.327,1536400.029,321.2368,214154.9029
2105693.663,1536368.681,321.2756,214156.3123
2105684.166,1536337.283,321.2688,214157.7374
2105674.019,1536306.088,321.3432,214159.1586
2105663.971,1536274.863,321.4695,214160.5733
2105654.336,1536243.507,321.4857,214161.9869
2105644.792,1536212.123,321.5583,214163.4109
2105634.491,1536180.979,321.6089,214164.8354
2105624.831,1536149.630,321.6324,214166.2636
2105615.435,1536118.201,321.674,214167.7020
2105605.713,1536086.871,321.7391,214169.1346
2105595.511,1536055.694,321.7213,214170.5595
2105585.721,1536024.385,321.7324,214171.9828
2105575.902,1535993.086,321.721,214173.4129
2105566.087,1535961.785,321.7076,214174.8295
2105556.271,1535930.484,321.6806,214176.2317
2105546.416,1535899.195,321.7028,214177.6568
2105536.616,1535867.889,321.7452,214179.0991
2105526.906,1535836.555,321.8008,214180.5270
2105516.796,1535805.348,321.8436,214181.9580
2105506.812,1535774.100,321.8367,214183.3993
2105497.011,1535742.794,321.8684,214184.8548
2105486.813,1535711.617,321.8837,214186.2961
2105476.773,1535680.387,321.8568,214187.7271
2105466.972,1535649.081,321.8631,214189.1707
2105457.044,1535617.815,321.8535,214190.6070
2105447.278,1535586.497,321.8541,214192.0337
2105437.570,1535555.162,321.822,214193.4591
2105427.962,1535523.797,321.8105,214194.8852
2105418.252,1535492.462,321.8126,214196.3092
2105408.540,1535461.129,321.8145,214197.7337
2105398.742,1535429.822,321.8452,214199.1583
2105388.962,1535398.509,321.8438,214200.5843
2105379.272,1535367.169,321.8532,214202.0071
2105369.383,1535335.891,321.8908,214203.4315
2105359.278,1535304.682,321.9329,214204.8532
2105349.305,1535273.431,321.9652,214206.2791
2105339.453,1535242.141,321.9565,214207.7109
2105329.676,1535210.828,321.9178,214209.1423
2105320.013,1535179.479,321.9373,214210.5717
2105310.454,1535148.098,321.9555,214211.9940
2105300.889,1535116.720,321.9951,214213.4224
2105290.707,1535085.536,322.0263,214214.8671
2105280.312,1535054.423,322.0473,214216.3009
2105270.495,1535023.123,322.0403,214217.7156
2105261.242,1534991.650,322.0216,214219.1438
2105251.178,1534960.431,322.042,214220.5762
2105240.811,1534929.308,322.0755,214222.0071
2105230.580,1534898.140,322.0576,214223.4375
2105220.749,1534866.844,322.0678,214224.8733
2105211.199,1534835.460,322.0587,214226.3215
2105201.426,1534804.146,322.0252,214227.7626
2105191.724,1534772.810,321.9711,214229.1893
2105182.499,1534741.330,321.9924,214230.6246
2105172.663,1534710.037,321.927,214232.0614
2105162.361,1534678.894,321.8558,214233.4911
2105152.801,1534647.516,321.882,214234.9110
2105142.610,1534616.340,321.9479,214236.3445
2105132.500,1534585.134,321.8771,214237.7865
2105122.879,1534553.773,321.8335,214239.2352
2105113.523,1534522.332,321.833,214240.6663
2105103.748,1534491.018,321.8534,214242.1032
2105093.720,1534459.786,321.908,214243.5283
2105084.194,1534428.395,321.949,214244.9579
2105073.981,1534397.223,321.9643,214246.3947
2105063.376,1534366.181,321.9856,214247.8326
2105053.202,1534334.994,322.0212,214249.2433
2105043.147,1534303.772,322.1112,214250.6464
2105034.083,1534272.246,322.0416,214252.0744
2105024.490,1534240.882,321.9649,214253.5122
2105013.073,1534210.132,322.0452,214254.9383
2105003.348,1534178.809,322.0101,214256.3375
2104995.129,1534147.053,321.9602,214257.7429
2104986.032,1534115.546,321.986,214259.1908
2104975.709,1534084.411,322.0207,214260.6390
2104966.219,1534053.010,322.0522,214262.0850
2104956.209,1534021.774,322.1624,214263.5183
2104946.208,1533990.533,322.202,214264.9504
2104936.530,1533959.188,322.2181,214266.3910
2104926.397,1533927.989,322.2542,214267.8176
2104916.025,1533896.868,322.289,214269.2352
2104906.094,1533865.604,322.3001,214270.6484
2104896.120,1533834.353,322.3062,214272.0748
2104886.218,1533803.079,322.3217,214273.5071
2104876.665,1533771.696,322.3091,214274.9313
2104867.208,1533740.285,322.2865,214276.3571
2104857.511,1533708.947,322.277,214277.7884
2104847.561,1533677.689,322.2203,214279.2305
2104837.774,1533646.379,322.194,214280.6566
2104827.778,1533615.134,322.1821,214282.0809
2104817.926,1533583.844,322.2045,214283.5093
2104807.956,1533552.592,322.1928,214284.9445
2104798.097,1533521.304,322.206,214286.3759
2104788.433,1533489.956,322.2631,214287.7995
2104778.856,1533458.581,322.2745,214289.2151
2104769.235,1533427.219,322.2879,214290.6387
2104759.619,1533395.856,322.317,214292.0708
2104750.000,1533364.494,322.3453,214293.5014
2104740.215,1533333.183,322.3944,214294.9311
2104730.243,1533301.932,322.4204,214296.3662
2104720.371,1533270.649,322.459,214297.8038
2104710.039,1533239.516,322.5453,214299.2382
2104699.836,1533208.339,322.4996,214300.6631
2104689.873,1533177.085,322.4276,214302.0898
2104679.989,1533145.805,322.4519,214303.5215
2104670.423,1533114.427,322.4835,214304.9481
2104660.825,1533083.058,322.5009,214306.3823
2104651.174,1533051.706,322.49,214307.8170
2104641.344,1533020.409,322.5239,214309.2470
2104631.412,1532989.144,322.5261,214310.6760
2104621.373,1532957.914,322.5568,214312.1040
2104611.234,1532926.716,322.571,214313.5412
2104601.451,1532895.405,322.5831,214314.9754
2104591.532,1532864.136,322.6053,214316.4145
2104581.786,1532832.813,322.6171,214317.8415
2104572.017,1532801.497,322.636,214319.2793
2104561.797,1532770.326,322.668,214320.7127
2104551.675,1532739.122,322.6962,214322.1374
2104541.779,1532707.847,322.6709,214323.5650
2104532.279,1532676.449,322.6573,214324.9912
2104522.478,1532645.145,322.7396,214326.4026
2104513.099,1532613.711,322.8192,214327.8298
2104503.470,1532582.352,322.8307,214329.2571
2104493.905,1532550.974,322.7794,214330.6845
2104484.131,1532519.660,322.824,214332.1176
2104474.196,1532488.396,322.8607,214333.5500
2104464.213,1532457.149,322.8854,214334.9781
2104454.063,1532425.954,322.8999,214336.4104
2104443.850,1532394.781,322.8351,214337.8393
2104433.904,1532363.520,322.8531,214339.2782
2104423.714,1532332.339,322.8594,214340.7197
2104413.799,1532301.069,322.8623,214342.1572
2104404.093,1532269.734,322.7921,214343.5894
2104394.708,1532238.301,322.8026,214345.0201
2104385.363,1532206.856,322.7982,214346.4532
2104375.813,1532175.473,322.7998,214347.8903
2104365.542,1532144.325,322.8894,214349.3555
2104378.636,1532133.177,322.3865,214353.6818
2104410.499,1532125.679,321.825,214355.4702
2104440.802,1532115.219,319.9626,214356.9234
2104470.070,1532104.878,316.7453,214358.5290
2104498.327,1532094.615,312.7466,214360.5285
2104527.185,1532084.184,309.2163,214362.2176
2104556.082,1532073.376,305.831,214363.7306
2104584.176,1532063.094,301.7433,214365.1290
2104610.224,1532052.476,296.603,214366.4934
2104636.737,1532040.503,291.9876,214367.7202
2104664.783,1532028.129,288.4422,214368.9855
2104692.513,1532025.700,283.3464,214370.8495
2104721.512,1532021.155,278.8888,214372.5773
2104750.539,1532013.566,274.8703,214374.1488
2104779.781,1532005.230,271.131,214375.6439
2104809.344,1532000.609,267.0525,214377.2621
2104838.445,1531994.067,262.9959,214378.8069
2104867.553,1531984.653,259.3918,214380.2219
2104897.185,1531977.358,255.7282,214381.7222
2104926.656,1531972.993,251.5846,214383.3622
2104952.160,1531964.962,245.8605,214385.5365
2104979.939,1531961.602,240.6969,214387.4990
2105009.378,1531954.844,236.8034,214389.0123
2105039.190,1531948.180,233.159,214390.4569
2105068.989,1531941.238,229.5648,214391.9024
2105099.571,1531935.294,226.447,214393.4135
2105130.055,1531929.858,223.156,214394.9914
2105159.987,1531925.572,219.5453,214397.4440
2105189.647,1531914.995,216.8512,214401.8290
2105687.943,1536816.180,270.8983,217066.0062
2105688.646,1536790.618,276.479,217068.4919
2105664.345,1536782.955,282.1883,217071.0119
2105643.412,1536799.671,287.4398,217073.3413
2105650.907,1536823.833,292.8643,217075.7620
2105676.862,1536827.066,298.7302,217077.9680
2105683.233,1536848.159,305.0602,217080.1877
2105661.610,1536861.516,310.7386,217082.1815
2105640.205,1536845.535,316.0189,217084.0086
2105638.859,1536818.297,321.1631,217085.7756
2105650.387,1536791.777,325.7789,217087.6113
2105631.135,1536776.352,330.612,217089.6594
2105611.199,1536795.838,334.9077,217091.4799
2105623.154,1536823.973,336.7556,217093.3744
2105653.207,1536829.311,334.7735,217095.2934
2105665.995,1536805.830,332.0015,217097.4538
2105637.564,1536791.845,329.807,217099.2005
2105622.496,1536765.802,328.5452,217100.8880
2105645.790,1536747.344,326.1429,217102.7434
2105668.291,1536764.857,323.4188,217104.7234
2105652.361,1536790.581,320.9752,217106.5641
2105630.909,1536813.649,319.6246,217108.2630
2105652.833,1536830.762,317.1155,217110.2852
2105665.092,1536807.728,314.22,217112.4987
2105641.031,1536786.744,312.1506,217114.2775
2105647.437,1536759.849,310.3697,217116.2431
2105672.306,1536771.247,308.6395,217118.4351
2105661.691,1536800.924,308.502,217120.3295
2105635.014,1536819.896,308.6418,217122.0840
2105628.868,1536848.776,308.7609,217124.0506
2105658.321,1536857.635,308.5168,217126.0333
2105669.897,1536830.660,308.5476,217128.1738
2105646.154,1536808.583,308.5243,217130.0379
2105638.854,1536779.725,308.8737,217131.8848
2105667.402,1536768.301,308.7759,217133.7465
2105681.245,1536794.172,308.6639,217135.7595
2105658.080,1536815.917,308.4734,217137.5731
2105650.129,1536841.437,308.6801,217139.4757
2105670.688,1536829.874,308.5729,217141.8332
2105667.991,1536797.974,308.8354,217143.6293
2105696.190,1536788.204,308.741,217145.6498
2105714.503,1536814.083,308.7867,217147.8094
2105713.933,1536828.325,308.3808,217152.1394
2105697.147,1536800.196,308.3717,217154.9119
2105680.195,1536772.113,308.2802,217156.0302
2105663.709,1536743.757,308.4238,217156.9544
2105647.311,1536715.352,308.6253,217157.8646
2105630.867,1536686.973,308.805,217158.7902
2105614.244,1536658.698,308.9866,217159.7395
2105597.587,1536630.439,309.1003,217160.7065
2105580.971,1536602.156,309.2107,217161.6749
2105564.141,1536574.000,309.3176,217162.6458
2105547.281,1536545.861,309.3894,217163.6262
2105530.441,1536517.709,309.4633,217164.6165
2105513.533,1536489.598,309.494,217165.6118
2105497.037,1536461.244,309.4664,217166.6076
2105480.779,1536432.752,309.5251,217167.6015
2105464.103,1536404.504,309.5927,217168.5954
2105447.116,1536376.443,309.7085,217169.5809
2105429.718,1536348.637,309.8566,217170.5642
2105412.332,1536320.822,310.0043,217171.5477
2105395.271,1536292.804,310.0531,217172.5302
2105378.757,1536264.460,310.0248,217173.5254
2105362.380,1536236.036,310.0614,217174.5222
2105345.854,1536207.699,310.1187,217175.5146
2105329.478,1536179.275,310.1754,217176.5067
2105313.262,1536150.758,310.1979,217177.5084
2105296.841,1536122.359,310.2088,217178.5179
2105280.214,1536094.081,310.2037,217179.5266
2105263.197,1536066.035,310.2163,217180.5359
2105246.137,1536038.016,310.2128,217181.5426
2105229.239,1536009.899,310.2399,217182.5432
2105212.576,1535981.642,310.2918,217183.5388
2105195.630,1535953.599,310.7083,217184.6163
2105204.602,1535940.995,309.7827,217188.5097
2105230.936,1535921.600,309.4506,217190.8966
2105239.865,1535950.562,308.8851,217195.0801
2105257.474,1535978.230,308.6795,217196.4456
2105275.488,1536005.645,308.6961,217197.7589
2105293.496,1536033.065,308.651,217199.1296
2105311.369,1536060.573,308.6805,217200.5379
2105328.885,1536088.309,308.6852,217201.9514
2105345.809,1536116.407,308.8049,217203.3668
2105363.258,1536144.180,308.7072,217204.7710
2105381.164,1536171.663,308.7993,217206.1916
2105398.773,1536199.341,308.8139,217207.6142
2105416.942,1536226.653,308.7493,217209.0308
2105434.649,1536254.267,308.7765,217210.4650
2105451.953,1536282.136,308.8414,217211.9055
2105469.464,1536309.875,308.8538,217213.3213
2105487.419,1536337.328,308.8279,217214.7454
2105505.515,1536364.689,308.7752,217216.1738
2105523.092,1536392.385,308.6978,217217.6016
2105540.199,1536420.376,308.6599,217219.0302
2105557.203,1536448.427,308.617,217220.4611
2105574.989,1536475.987,308.5013,217221.8686
2105592.913,1536503.462,308.4878,217223.2937
2105610.352,1536531.246,308.563,217224.7353
2105627.931,1536558.941,308.6236,217226.1795
2105645.919,1536586.373,308.6592,217227.6100
2105663.290,1536614.200,308.6712,217229.0449
2105680.737,1536641.980,308.6836,217230.4569
2105698.026,1536669.859,308.668,217231.8801
2105715.365,1536697.706,308.649,217233.3133
2105733.146,1536725.270,308.5418,217234.7225
2105751.264,1536752.616,308.5313,217236.1632
2105769.143,1536780.120,308.56,217237.5983
2105786.771,1536807.786,308.5808,217239.0182
2105804.413,1536835.442,308.5765,217240.4364
2105821.974,1536863.150,308.5791,217241.8622
2105839.552,1536890.846,308.5392,217243.3054
2105857.266,1536918.456,308.6028,217244.7589
2105875.167,1536945.945,308.6294,217246.1898
2105892.758,1536973.632,308.6709,217247.6249
2105909.981,1537001.551,308.6656,217249.0428
2105927.604,1537029.219,308.6138,217250.4654
2105945.139,1537056.943,308.5948,217251.9038
2105962.602,1537084.713,308.5379,217253.3475
2105979.651,1537112.738,308.5536,217254.7742
2105996.959,1537140.605,308.5649,217256.1893
2106014.824,1537168.118,308.5541,217257.6059
2106032.679,1537195.637,308.5285,217259.0229
2106050.216,1537223.360,308.4734,217260.4561
2106067.629,1537251.162,308.4995,217261.8959
2106085.118,1537278.915,308.5548,217263.3400
2106102.975,1537306.432,308.6241,217264.7758
2106121.403,1537333.569,308.707,217266.1918
2106138.767,1537361.394,308.8524,217267.6346
2106156.087,1537389.249,308.9427,217269.0684
2106174.186,1537416.607,308.9629,217270.4705
2106192.108,1537444.083,308.9322,217271.8892
2106209.376,1537471.972,308.9497,217273.3280
2106226.289,1537500.078,309.0022,217274.7692
2106244.051,1537527.654,308.9716,217276.1904
2106261.540,1537555.406,308.9761,217277.6168
2106278.846,1537583.267,309.1562,217279.0548
2106296.426,1537610.956,309.3368,217280.4879
2106314.231,1537638.501,309.5102,217281.9172
2106332.806,1537665.538,309.4462,217283.3017
2106350.842,1537692.928,309.226,217284.7144
2106368.293,1537720.701,309.0859,217286.1565
2106385.293,1537748.755,308.9918,217287.5739
2106402.653,1537776.588,308.9788,217289.0115
2106420.461,1537804.136,308.9057,217290.4524
2106438.347,1537831.636,308.8584,217291.8759
2106456.420,1537859.010,308.7766,217293.2974
2106473.678,1537886.908,308.7346,217294.7193
2106490.721,1537914.937,308.7263,217296.1398
2106508.175,1537942.711,308.7187,217297.5761
2106526.268,1537970.074,308.6734,217299.0014
2106544.053,1537997.638,308.622,217300.4245
2106561.660,1538025.317,308.6159,217301.8697
2106579.377,1538052.926,308.611,217303.3187
2106597.178,1538080.480,308.6366,217304.7658
2106614.757,1538108.175,308.7186,217306.2082
2106632.122,1538136.006,308.7714,217307.6189
2106649.693,1538163.708,308.767,217309.0323
2106667.628,1538191.175,308.7277,217310.4597
2106685.236,1538218.851,308.6973,217311.8899
2106702.595,1538246.686,308.6949,217313.3205
2106720.292,1538274.306,308.7744,217314.7524
2106738.285,1538301.735,308.7964,217316.1841
2106755.996,1538329.348,308.7578,217317.6167
2106773.405,1538357.151,308.7354,217319.0640
2106790.821,1538384.951,308.7663,217320.5024
2106808.475,1538412.600,308.7814,217321.9259
2106825.819,1538440.443,308.8193,217323.3599
2106843.187,1538468.272,308.8739,217324.7795
2106860.490,1538496.141,308.8841,217326.1990
2106877.855,1538523.973,308.9271,217327.6375
2106895.461,1538551.652,308.9427,217329.0756
2106913.539,1538579.024,309.0396,217330.5169
2106931.697,1538606.343,309.0665,217331.9298
2106949.371,1538633.979,309.0444,217333.3611
2106967.028,1538661.626,309.0272,217334.7879
2106984.616,1538689.317,309.0106,217336.2192
2107002.105,1538717.070,308.9762,217337.6422
2107019.505,1538744.880,308.9905,217339.0751
2107037.047,1538772.601,308.9739,217340.4989
2107054.652,1538800.281,308.9713,217341.9355
2107072.519,1538827.792,308.979,217343.3613
2107090.287,1538855.367,308.9938,217344.8070
2107107.846,1538883.074,309.1105,217346.2531
2107125.635,1538910.636,309.1378,217347.6844
2107143.105,1538938.402,309.1543,217349.1215
2107160.739,1538966.062,309.2386,217350.5588
2107178.554,1538993.607,309.2962,217351.9772
2107196.181,1539021.273,309.3399,217353.4060
2107213.781,1539048.956,309.3753,217354.8275
2107231.218,1539076.742,309.3531,217356.2490
2107248.780,1539104.450,309.3104,217357.6670
2107266.357,1539132.147,309.2799,217359.1015
2107283.727,1539159.975,309.3241,217360.5538
