X,Y,TIME,NORTH_VEL,EAST_VEL,DOWN_VEL,ROLL,PITCH,HEADING,ELEVATION
601913.09,972064.56,227091.6922,-0.004,0.0191,-0.0263,0.4131,-0.8684,17.9258,353.937
601913.11,972064.58,227096.6873,-0.002,-0.0221,0.0204,0.4481,-0.6691,17.9267,353.892
601913.11,972064.58,227101.6824,0.0028,0.0063,-0.0154,0.4793,-0.7286,17.9241,353.902
601913.12,972064.56,227106.6775,0.0179,0.0154,-0.0137,0.4171,-0.8348,17.9287,353.918
601913.12,972064.56,227111.6726,0.0032,-0.0134,0.0089,0.5053,-0.6953,17.9154,353.944
601913.13,972064.6,227116.6677,-0.0059,-0.0039,0.0004,0.495,-0.6604,17.9171,353.986
601913.14,972064.61,227121.6628,0.0199,0.0274,-0.0598,0.3948,-0.7161,17.9265,354.012
601913.11,972064.6,227126.6579,0.0114,-0.0012,-0.0183,0.4169,-0.7047,17.9251,353.976
601913.06,972064.62,227131.653,-0.0124,0.0025,0.0151,0.4568,-0.739,17.926,353.999
601913.06,972064.61,227136.6481,0.0141,0.0056,-0.0135,0.4038,-0.762,17.929,354.006
601913.03,972064.6,227141.6432,-0.0032,0.0056,-0.0206,0.4186,-0.8264,17.9314,354.001
601913.04,972064.59,227146.6383,0.0244,0.0082,-0.0086,0.436,-0.7926,17.9206,353.978
601913.09,972064.56,227151.6334,0.0029,0.0023,-0.0076,0.4155,-0.7854,17.9298,353.979
601913.1,972064.56,227156.6285,0.0059,0.004,-0.0156,0.4703,-0.7548,17.918,353.989
601913.14,972064.57,227161.6236,0.0025,-0.0142,0.006,0.4416,-0.7693,17.9157,354.011
601913.13,972064.57,227166.6187,0.006,-0.0178,0.0382,0.4675,-0.7721,17.9181,354.018
601913.12,972064.61,227171.6138,-0.0053,0.0017,-0.0115,0.4447,-0.7434,17.9071,353.986
601913.14,972064.61,227176.6089,0.0178,-0.0208,0.043,0.4,-0.6189,17.9159,354.006
601913.54,972065.87,227181.604,0.112,0.6092,0.3319,-3.1156,0.0624,17.27,354.811
601918.0,972083.67,227186.5991,0.312,1.366,-0.0251,-1.612,2.011,18.9882,356.834
601926.34,972107.72,227191.5942,0.4626,1.6172,0.0949,-2.1855,3.1572,19.0106,357.057
601931.84,972132.95,227196.5893,0.3284,1.7049,-0.062,-1.9624,2.8313,25.0256,357.868
601938.44,972158.21,227201.5844,0.5321,1.2875,0.0684,-1.8451,3.5593,32.5762,358.632
601945.7,972174.27,227206.5795,0.2216,0.486,-0.0637,-0.551,3.9773,53.9341,358.544
601946.1,972179.47,227211.5746,-0.0576,0.0728,-0.1767,-1.201,3.8449,55.7633,359.952
601946.75,972180.51,227216.5697,0.2849,0.158,0.103,-1.4835,3.0709,57.0231,360.682
601949.61,972183.11,227221.5648,0.1318,0.1339,0.1845,-1.1926,2.6172,57.0239,361.169
601952.52,972187.22,227226.5599,0.141,0.388,-0.0996,-1.4228,3.2043,61.2446,360.581
601954.78,972192.6,227231.555,-0.0305,0.2329,-0.0563,-0.9866,4.1603,68.3657,359.781
601952.27,972194.89,227236.5501,0.0071,0.3316,0.1078,-1.3567,1.6016,65.7764,359.838
601956.61,972199.18,227241.5452,0.2136,0.3228,0.156,-1.0929,2.6674,70.8453,360.521
601954.16,972202.05,227246.5403,-0.0227,-0.0969,0.0461,-2.2501,0.4352,67.8517,361.017
601959.56,972206.46,227251.5354,0.6473,0.3727,0.069,-1.8001,1.6479,68.242,361.191
601986.31,972220.33,227256.5305,2.9589,1.9194,0.2944,-4.7279,0.3072,78.8197,364.134
602065.77,972262.21,227261.5256,7.2458,2.4025,-0.2465,-0.2477,-1.0883,74.3425,360.862
602224.28,972284.0,227266.5207,11.9256,-1.3988,0.5381,6.5973,-1.3736,96.6409,363.413
602440.88,972206.87,227271.5158,15.2676,-7.1961,1.3633,0.0166,-5.9238,115.0196,379.105
602740.57,972069.2,227276.5109,21.1272,-9.9114,1.6826,0.5611,-4.8698,110.7305,404.72
603099.5,971853.39,227281.506,20.7604,-18.277,1.4741,12.9937,-3.0292,130.3371,430.446
603382.68,971480.94,227286.5011,12.6996,-26.9233,2.2114,9.3251,-1.1626,154.27,455.613
603548.41,971007.17,227291.4962,7.7909,-30.8423,2.5158,4.1725,-2.7987,166.9271,500.819
603647.91,970482.72,227296.4913,4.0352,-32.8408,1.7773,4.3695,-0.7597,175.7324,535.299
603685.62,969933.34,227301.4864,1.0552,-34.365,1.3869,1.4319,-2.4708,179.1674,562.958
603698.4,969351.95,227306.4815,0.272,-36.2987,2.1281,2.0075,-0.9792,180.5015,588.633
603695.22,968756.8,227311.4766,-1.2854,-36.232,3.1203,3.2373,0.3789,182.2681,636.824
603638.9,968171.78,227316.4717,-6.1539,-34.7668,3.4635,5.2482,2.0382,189.8687,683.416
603503.75,967622.95,227321.4668,-10.7818,-32.4452,3.2927,6.2551,0.3994,196.5539,742.29
603288.89,967100.24,227326.4619,-15.1781,-31.317,2.2962,2.3313,-0.3271,203.4491,789.692
603033.02,966596.46,227331.457,-16.1328,-29.7047,3.5291,2.0292,1.7609,208.8003,836.982
602760.33,966118.03,227336.4521,-16.7961,-29.0935,2.8575,-0.9552,-0.041,210.4793,889.044
602490.11,965639.94,227341.4473,-16.5035,-29.1928,2.786,-0.9597,-0.2962,208.1779,934.642
602224.05,965159.65,227346.4424,-16.3248,-29.409,2.1396,-1.1565,-0.9551,207.8086,979.586
601957.35,964676.61,227351.4375,-16.4827,-29.5392,0.7114,-1.1296,-1.0921,207.7494,1000.748
601688.96,964186.78,227356.4326,-17.0028,-30.2201,1.2549,0.3684,-2.5329,209.1889,1026.271
601411.1,963680.49,227361.4277,-16.645,-31.3897,1.5263,-1.9478,-0.4294,207.959,1053.351
601151.58,963156.31,227366.4228,-15.5365,-32.5492,0.5152,-1.168,-1.1082,207.6449,1074.01
600894.52,962624.1,227371.4179,-16.8031,-32.0089,1.0191,3.1918,-1.0128,208.2739,1092.42
600605.0,962102.58,227376.413,-18.3626,-31.6075,1.3029,0.7013,-0.5881,211.5729,1113.269
600299.76,961583.07,227381.4081,-18.9252,-31.6731,0.1492,-0.2691,-0.6299,210.7884,1123.719
599989.53,961063.41,227386.4032,-19.2713,-31.312,-0.2492,0.8384,0.0289,210.9895,1119.062
599679.68,960548.57,227391.3983,-18.6283,-31.6424,-0.4744,-1.8895,-0.843,210.5823,1114.9
599387.54,960025.38,227396.3934,-17.2693,-32.003,0.0173,-1.7469,-0.0381,208.6049,1113.031
599119.11,959494.21,227401.3885,-15.8177,-32.7809,-0.399,-2.3614,-0.1805,207.3566,1113.761
598875.47,958954.53,227406.3836,-14.3749,-32.8095,0.0675,0.2142,0.6809,204.8188,1112.407
598630.35,958424.61,227411.3787,-16.2351,-31.638,0.2724,3.0944,0.0125,207.714,1111.325
598356.66,957916.24,227416.3738,-17.2599,-30.5953,-0.6653,0.8906,-0.7228,207.6255,1109.933
598076.69,957410.24,227421.369,-17.2155,-30.9868,-1.9384,0.1248,-0.7611,208.4768,1089.095
597775.12,956908.21,227426.364,-20.2162,-29.942,-1.2912,2.9669,-0.6483,211.298,1059.154
597448.36,956419.66,227431.3592,-19.9646,-29.5707,-1.3726,0.7734,0.0086,213.0948,1045.052
597123.52,955936.76,227436.3543,-20.0439,-29.3828,-1.2502,0.5497,-1.1132,215.3763,1025.811
596792.92,955454.97,227441.3494,-20.2673,-29.2225,-0.7194,-0.0303,-0.1171,215.7674,1001.43
596460.97,954973.11,227446.3445,-20.4728,-29.3602,-0.7459,0.6887,-0.2724,216.1533,989.395
596129.38,954497.06,227451.3396,-20.4895,-28.3694,-0.23,1.4277,0.0666,216.3039,980.572
595792.69,954036.91,227456.3347,-20.7972,-27.6825,-1.6161,0.5009,-0.1145,220.0901,967.312
595456.56,953584.82,227461.3298,-20.2542,-27.4266,-0.9086,-0.9406,-0.1942,220.8418,946.4
595136.77,953130.34,227466.3249,-18.3105,-28.1422,-0.857,-3.6812,0.7351,218.325,928.037
594843.09,952670.32,227471.3201,-17.6542,-27.828,0.2655,-1.6268,-0.6426,217.963,924.384
594548.37,952213.72,227476.3152,-18.5514,-27.9089,0.2062,-2.1035,-0.4147,219.4358,923.313
594248.31,951754.6,227481.3103,-18.2834,-27.8018,0.7582,-1.894,-0.1791,218.1113,938.292
593949.05,951297.56,227486.3054,-18.7037,-27.9921,0.407,-2.3761,-1.4012,220.7676,952.493
593647.23,950834.62,227491.3005,-18.4946,-28.3661,-0.806,-2.2631,-0.3311,216.7384,959.041
593350.33,950368.84,227496.2956,-18.1834,-28.3754,-1.4252,-1.6608,-0.6281,220.3029,949.816
593050.42,949905.95,227501.2907,-18.3969,-27.8775,-1.5256,-1.0305,0.0109,217.6628,920.126
592749.56,949450.54,227506.2858,-18.5977,-27.174,-0.8262,-0.2534,-0.624,216.8485,900.701
592447.84,949005.73,227511.281,-18.2952,-27.0677,-0.396,-0.9833,-0.4002,217.575,885.335
592149.9,948566.59,227516.2761,-18.413,-26.1985,1.0161,0.445,0.5104,217.8611,889.219
591846.89,948144.7,227521.2712,-18.523,-25.0935,1.1281,-0.6149,1.0684,219.8296,907.722
591553.19,947739.23,227526.2663,-17.5569,-24.1026,1.6131,-0.2942,2.2124,219.7979,931.941
591269.52,947357.65,227531.2614,-17.3577,-22.7337,1.7526,-0.3227,0.2487,221.8655,963.79
590985.8,946989.5,227536.2565,-17.6602,-22.2904,0.6633,-0.7053,-1.057,222.7005,989.762
590687.31,946615.94,227541.2516,-18.6636,-23.2142,-0.8397,-1.0085,-0.6037,220.5387,983.234
590385.46,946227.64,227546.2468,-18.6212,-23.971,-0.9156,-0.0261,-0.8612,219.0135,967.826
590082.82,945830.81,227551.2419,-18.9644,-23.6466,-0.7716,6.4202,0.8252,219.4975,951.651
589726.7,945498.85,227556.237,-24.6705,-15.7318,0.0298,13.6137,1.3196,238.5962,944.332
589281.04,945346.31,227561.2321,-28.86,-1.889,-0.6065,18.2137,-0.4376,267.8021,940.269
588837.32,945455.14,227566.2272,-23.2101,14.8772,1.2871,20.1521,1.7167,301.1818,947.752
588571.05,945802.36,227571.2223,-8.1741,26.1008,1.2747,22.2195,-1.2598,340.6629,976.724
588594.54,946243.61,227576.2174,12.1049,24.874,-0.8975,23.5967,0.1521,26.3182,971.432
588913.44,946535.55,227581.2126,24.7448,9.2816,-0.4386,21.3352,-1.0284,75.5896,962.337
589327.06,946521.1,227586.2077,23.3195,-11.1982,-0.4813,21.915,-3.9124,123.097,952.648
589615.92,946217.83,227591.2028,11.0525,-23.5859,-0.1916,11.792,-2.2369,161.1963,947.565
589759.74,945802.83,227596.1979,7.7489,-26.6958,0.1796,0.0547,-1.4115,168.133,951.885
589942.16,945388.96,227601.193,16.1778,-21.938,1.364,-16.6143,2.7827,147.4025,965.881
590292.86,945119.41,227606.1881,25.8087,-10.5285,-1.0989,-19.0896,0.6226,118.5372,970.391
590754.69,945068.69,227611.1833,29.1926,4.0869,-1.7805,-17.544,0.6829,88.3117,938.981
591190.87,945267.55,227616.1784,22.5396,19.1544,-0.705,-18.3947,1.5534,53.6809,920.602
591452.62,945662.25,227621.1735,8.5376,27.4381,-0.2569,-19.6385,2.1504,18.8623,912.429
591444.46,946104.35,227626.1686,-9.2826,24.7178,-0.8993,-22.5127,0.7622,338.7293,907.468
591167.26,946423.29,227631.1637,-23.3591,13.2775,-2.0726,-21.7709,-2.5937,299.8454,882.287
590729.38,946510.01,227636.1589,-27.8896,-2.974,-0.4114,-19.5559,0.7132,269.7568,861.728
590302.38,946335.59,227641.154,-23.2754,-17.0587,0.8369,-14.4394,-1.0395,235.8019,863.802
589976.52,945995.27,227646.1491,-17.3441,-22.698,1.393,-5.6635,0.4283,220.9953,886.055
589701.09,945611.93,227651.1442,-17.1667,-23.3113,0.6956,0.6967,-0.0564,220.0043,897.346
589412.04,945241.03,227656.1393,-18.1671,-21.9523,1.3729,0.1141,-0.0726,223.7321,917.425
589105.31,944875.5,227661.1345,-19.3781,-22.1793,1.3877,-0.2407,0.2917,226.2178,936.712
588789.24,944512.65,227666.1296,-19.2625,-22.1123,-0.1167,-0.9279,-0.2864,229.9568,947.831
588467.97,944150.68,227671.1247,-20.0896,-22.0762,0.5787,-1.9079,-0.7809,228.8228,950.503
588132.81,943780.72,227676.1198,-21.0201,-22.2898,-0.9192,0.5059,-0.7228,229.1226,938.283
587777.39,943419.8,227681.115,-22.5576,-21.1441,0.1032,1.7289,-0.3143,228.8153,928.876
587394.01,943081.91,227686.1101,-24.3771,-20.4048,-0.2585,0.0147,-1.1602,231.6557,929.78
586990.12,942748.72,227691.1052,-25.1628,-20.1679,0.12,-0.5777,-1.5165,233.2474,932.296
586575.86,942412.04,227696.1003,-25.5263,-20.8389,0.8137,-1.4445,-1.5741,236.5187,945.561
586158.47,942059.25,227701.0954,-24.7892,-22.2234,0.4792,-3.7939,0.6646,231.0532,949.212
585758.21,941690.96,227706.0906,-24.8117,-22.103,0.3828,0.63,-0.7498,231.9227,959.487
585349.32,941339.04,227711.0857,-25.1759,-20.675,-0.1219,-0.5661,0.3651,232.15,962.302
584943.21,941006.45,227716.0808,-24.6351,-19.6126,-0.862,0.3273,0.8612,232.6222,958.547
584548.19,940690.19,227721.0759,-23.405,-19.2836,0.1398,-3.1181,1.0996,233.1148,948.299
584183.51,940368.35,227726.071,-21.1938,-19.7297,0.026,-2.2377,1.467,229.7312,946.641
583842.56,940048.67,227731.0662,-21.1234,-18.8173,-0.163,1.1011,-0.5495,229.9419,943.642
583494.87,939745.87,227736.0613,-21.212,-17.9386,-0.9722,0.2056,0.154,233.7111,940.266
583147.17,939454.1,227741.0564,-21.2904,-17.7175,-0.2514,-0.4695,-0.7212,232.3099,929.017
582797.97,939159.67,227746.0515,-21.4474,-18.0032,0.0597,-1.1305,0.2452,233.5083,931.243
582450.91,938862.58,227751.0467,-21.2709,-17.8619,0.2512,0.1252,0.3413,233.1227,930.307
582100.78,938573.71,227756.0418,-21.5923,-17.2936,-0.6946,-0.9494,0.617,233.8702,929.88
581749.71,938288.64,227761.0369,-21.2697,-17.3708,-0.4359,-0.713,0.8008,234.9218,917.679
581404.74,938003.69,227766.032,-21.0331,-17.4718,-0.22,-1.9427,0.1513,235.2172,915.076
581061.06,937715.47,227771.0272,-21.128,-17.6241,-0.9317,-0.9678,0.348,233.8256,900.651
580715.49,937429.63,227776.0223,-21.3436,-17.0012,0.5179,-0.124,0.1111,235.937,897.827
580364.87,937152.58,227781.0174,-21.3473,-16.7414,0.5488,-0.0619,1.2047,234.3389,906.499
580020.12,936886.22,227786.0125,-20.8783,-15.8751,0.4664,-0.5432,0.997,234.5871,917.288
579677.67,936626.88,227791.0076,-21.3112,-15.4936,-0.2052,1.0295,-0.6153,235.0802,920.923
579320.17,936379.97,227796.0028,-22.1617,-14.5459,0.2683,-1.4205,-0.2388,235.1705,916.271
578970.12,936126.11,227800.9979,-20.4857,-16.4911,0.8468,-3.6692,0.622,235.4171,921.743
578642.19,935850.38,227805.993,-20.0274,-16.5166,1.4959,-0.2906,0.0792,235.3168,939.183
578313.55,935581.11,227810.9881,-20.0163,-16.0221,0.7539,0.0113,1.8381,234.4352,960.233
577987.02,935325.27,227815.9833,-20.0064,-15.2966,-0.8368,0.5911,0.0178,235.666,961.009
577660.77,935068.59,227820.9784,-19.7332,-16.1419,-0.4676,-1.7694,0.5313,233.7689,949.176
577344.52,934798.58,227825.9735,-19.109,-16.3502,-1.7622,0.5369,0.4749,235.7416,931.417
577029.61,934544.34,227830.9686,-19.1818,-14.7187,-0.9884,-0.6406,0.9256,240.6774,907.894
576719.55,934306.61,227835.9637,-18.8904,-14.5001,0.4536,-2.252,-0.4299,237.3107,904.595
576412.27,934060.2,227840.9589,-18.7533,-15.1449,0.3828,0.0486,1.015,236.2915,904.771
576110.65,933812.54,227845.954,-17.9176,-15.3109,0.1205,-1.8369,0.5842,237.8503,909.703
575821.3,933555.22,227850.9491,-17.5398,-15.8791,0.9836,-1.9045,0.4818,235.5225,921.649
575536.02,933295.88,227855.9442,-17.5618,-15.5509,2.0126,-0.8391,0.3687,239.1496,946.146
575246.21,933042.64,227860.9393,-18.0933,-15.6246,0.2391,-2.699,-1.5224,234.6952,962.885
574948.03,932766.1,227865.9345,-18.1672,-18.1241,-0.2022,-3.295,-1.1449,231.8259,961.856
574655.57,932448.66,227870.9296,-17.2172,-20.6806,1.5537,-5.9328,0.0143,226.2212,973.237
574391.94,932081.89,227875.9247,-15.0795,-23.9155,0.2583,-6.1986,-0.9905,218.8033,993.447
574162.52,931669.43,227880.9198,-12.9066,-26.1407,0.4127,-5.9798,-0.9883,214.7777,989.331
573972.39,931223.04,227885.9149,-10.7484,-27.9352,0.8105,-3.5994,-0.8721,209.1096,998.278
573796.01,930760.11,227890.9101,-11.7504,-28.0793,1.0444,2.1109,-0.7913,208.9058,1014.516
573558.46,930337.57,227895.9052,-18.6532,-21.3874,1.0891,16.0594,0.4337,231.1733,1033.777
573193.04,930126.23,227900.9003,-24.6964,-3.8085,0.4549,15.8953,-4.422,274.5963,1056.746
572806.85,930192.07,227905.8954,-20.9247,12.2169,0.1016,15.9568,-5.0264,308.5559,1048.92
572538.74,930483.91,227910.8906,-11.5758,21.979,0.236,6.7238,-4.4558,344.2116,1054.605
572424.14,930875.32,227915.8857,-1.9142,25.2196,-1.2367,7.3675,-3.9426,5.9167,1043.992
572455.44,931303.3,227920.8808,5.4496,26.7222,-1.0649,3.7732,-2.6511,20.2568,1019.269
572594.47,931727.66,227925.8759,11.4236,24.3969,-0.3695,5.0019,0.2628,32.9082,1010.737
572821.96,932098.11,227930.871,16.3446,20.6695,-0.3727,4.9263,-0.633,48.5655,1006.36
573116.07,932400.11,227935.8662,19.9573,15.1798,-1.2347,8.2606,0.0967,62.0981,989.331
573478.52,932607.65,227940.8613,24.3909,10.5916,-1.5621,4.0417,-3.2727,68.2988,969.009
573897.98,932770.58,227945.8564,26.1767,9.5126,-0.8092,0.0776,-0.9817,77.4495,947.566
574329.92,932928.59,227950.8515,26.2053,10.1572,-0.6599,-4.2518,0.3981,75.8503,932.575
574733.21,933136.94,227955.8467,22.527,15.2182,1.3443,-8.1511,1.8398,59.3407,934.841
575067.37,933412.18,227960.8418,18.9669,17.3529,0.9086,-2.4892,1.7611,50.6974,956.025
575379.58,933690.69,227965.8369,19.5816,16.5427,0.4178,-0.4231,-0.4038,54.6713,962.499
575709.39,933961.57,227970.832,20.6575,16.2021,-1.0951,0.236,-0.515,55.5397,960.947
576053.73,934236.29,227975.8272,21.2519,17.848,-1.5905,-3.8565,-2.1847,52.1803,940.709
576410.26,934552.04,227980.8223,22.8048,20.2661,-2.2426,-0.5828,-2.4644,54.2899,906.302
576800.09,934882.9,227985.8174,24.7361,19.5589,-0.3603,0.5172,-0.068,57.4043,885.906
577207.29,935200.39,227990.8125,24.8228,19.7278,0.2108,-3.4985,-1.7661,52.1542,886.569
577586.24,935568.85,227995.8076,19.3232,26.1354,2.5672,-15.2092,0.9135,36.1644,907.22
577810.65,936043.64,228000.8028,8.298,31.0645,2.0665,-14.9707,1.1951,16.2521,949.563
577858.83,936569.99,228005.7979,-2.457,32.7429,0.9534,-15.8851,-1.0188,356.9578,975.586
577717.57,937089.3,228010.793,-14.3108,30.2031,-0.3148,-15.3321,-2.5611,333.0906,983.462
577393.73,937533.13,228015.7881,-24.0842,22.9338,-0.9416,-15.5076,0.6772,311.5195,975.952
576945.71,937817.47,228020.7832,-30.0581,11.7752,-1.7664,-16.0577,-1.0489,291.9605,949.267
576419.75,937912.97,228025.7784,-33.2007,0.0768,-1.4421,-13.8408,-0.6279,271.2898,919.531
575889.97,937822.99,228030.7735,-30.9231,-10.767,-0.565,-13.3154,-1.3508,252.6334,907.567
575416.52,937570.53,228035.7686,-25.7754,-20.3041,-1.1927,-18.4632,1.0791,231.7576,895.261
575110.14,937162.07,228040.7637,-11.2194,-27.7811,-1.4219,-17.3747,5.341,208.4309,874.309
575075.74,936716.23,228045.7589,6.1228,-24.8722,-0.2132,-15.3982,4.9729,170.8685,865.48
575249.68,936351.34,228050.754,12.702,-21.0805,0.4751,-3.4615,-0.715,162.8146,875.707
575449.82,935998.72,228055.7491,10.7748,-22.0546,1.0605,2.0835,0.2693,167.3028,884.693
575622.54,935629.04,228060.7442,10.3235,-23.135,0.1821,-0.6933,-0.7426,166.2964,893.393
575790.82,935249.44,228065.7394,9.5673,-23.3777,-1.4915,0.9701,-0.5929,171.87,886.994
575935.87,934853.6,228070.7345,7.8768,-25.2345,-2.8404,0.8476,-2.0335,175.4089,841.477
576049.57,934433.53,228075.7296,6.9029,-25.8081,-1.4154,-2.7732,0.8673,175.491,804.816
576181.91,934016.13,228080.7247,8.9937,-25.2116,1.9052,-3.211,1.1477,169.235,812.609
576334.47,933610.5,228085.7199,9.133,-24.3787,3.4713,-0.9733,2.0179,170.3147,860.569
576466.31,933217.33,228090.715,6.5121,-23.8474,4.3389,0.9626,1.5627,173.5943,924.155
576568.61,932823.34,228095.7101,6.4498,-24.3658,4.2287,-3.126,0.3666,172.7897,994.218
576690.91,932418.52,228100.7052,8.783,-25.2254,4.3795,-5.2014,-1.5694,167.1751,1067.988
576880.32,931999.96,228105.7004,14.8714,-25.0561,2.9813,-11.234,0.9526,156.433,1133.25
577192.64,931632.63,228110.6955,23.3243,-19.2477,1.4384,-15.0876,0.2528,137.949,1166.223
577644.6,931401.43,228115.6906,31.2213,-8.1008,0.8413,-18.4459,0.0058,112.7779,1183.887
578186.55,931391.78,228120.6857,33.871,7.0291,0.1979,-19.3705,-1.4272,82.9133,1192.486
578706.74,931640.35,228125.6808,28.2741,22.2053,1.0236,-18.3645,1.0169,56.6067,1203.025
579091.03,932083.5,228130.676,18.6244,31.1428,0.7156,-16.7827,-0.5952,34.869,1225.034
579314.47,932645.72,228135.6711,8.4713,36.938,-2.7916,-15.8471,-2.0802,13.7954,1198.493
579362.57,933269.97,228140.6662,-1.9892,38.5595,-2.4815,-12.3303,-1.0725,358.5177,1153.952
579258.81,933897.81,228145.6613,-9.5274,38.222,-1.2176,-6.6991,-2.6121,343.8676,1130.162
579068.44,934512.71,228150.6565,-12.9731,36.8889,-1.7933,-4.5335,-0.7552,337.9802,1113.834
578835.3,935107.07,228155.6516,-14.3119,36.1086,-0.7453,6.3353,-0.4246,335.765,1088.288
578658.26,935719.34,228160.6467,-7.4595,38.1014,-1.9392,4.6912,-0.1731,349.5771,1071.083
578558.33,936338.2,228165.6418,-5.2832,37.5695,-1.1548,-1.7423,-0.3197,351.0689,1040.89
578460.55,936933.29,228170.6369,-7.6996,34.7548,-1.5079,-10.1149,1.6022,347.7775,1021.229
578270.39,937449.44,228175.6321,-15.1234,27.4447,-1.8739,-14.0656,3.6972,329.1658,996.259
577953.7,937807.43,228180.6272,-22.9636,15.6051,-2.6744,-17.3326,1.0168,302.4762,957.243
577541.5,937940.78,228185.6223,-25.8185,-0.6396,-1.8704,-22.6134,2.9451,271.6176,916.046
577174.31,937778.34,228190.6174,-17.9165,-17.5568,-1.1761,-19.2004,-0.0717,232.6059,890.745
576996.34,937414.62,228195.6126,-4.0177,-24.566,-0.6003,-14.2987,2.614,199.8482,887.537
576990.27,937012.04,228200.6077,1.354,-24.3009,-1.9985,-2.2761,1.1904,187.3158,860.264
577014.62,936620.05,228205.6028,1.7813,-23.6414,-0.4583,-2.3471,1.0839,186.5539,836.294
577046.91,936234.46,228210.5979,1.4347,-23.4345,1.1158,1.4298,0.6333,189.4666,839.303
577063.34,935853.23,228215.5931,0.5904,-23.0598,1.6152,-0.8728,0.8387,189.8518,860.428
577066.14,935472.84,228220.5882,-1.3074,-23.1144,1.2499,3.0933,0.6247,192.9472,883.242
577014.97,935101.42,228225.5833,-5.2637,-22.21,1.0302,3.0515,-0.259,202.405,901.105
576903.62,934737.16,228230.5784,-7.7061,-22.5076,0.2193,-0.3879,-1.3385,205.7347,917.433
576783.24,934351.9,228235.5735,-6.2444,-24.4712,-0.5326,-5.5835,0.1903,196.0074,910.039
576720.04,933936.03,228240.5686,-2.3869,-25.9521,0.2621,-2.2683,-0.1285,193.706,909.884
576691.06,933506.13,228245.5637,-1.5526,-26.5018,0.4691,-2.5447,0.3185,190.7565,915.178
576675.02,933074.15,228250.5589,-1.2239,-25.8336,-0.5855,1.329,1.3206,189.9409,920.013
576626.6,932666.41,228255.554,-3.995,-24.5533,-0.1767,-0.7173,-0.0882,198.8151,914.308
576562.3,932258.33,228260.5491,-4.1555,-25.2243,2.4713,-1.7124,0.0206,197.2201,936.87
576501.69,931838.78,228265.5442,-3.6741,-25.8617,3.6574,-0.7354,-0.0398,191.1075,992.335
576440.51,931411.36,228270.5394,-3.6215,-26.2664,1.2609,-2.2144,0.1659,188.5152,1031.832
576399.06,930978.9,228275.5345,-1.2455,-26.4436,-0.5469,-3.5283,1.0227,183.5067,1041.629
576397.59,930542.11,228280.5296,-0.0924,-26.9545,0.0835,0.8141,-0.3593,189.0018,1042.029
576379.59,930103.66,228285.5247,-1.981,-26.4491,-0.5867,0.4131,0.7609,192.7082,1034.549
576330.9,929677.28,228290.5199,-3.8367,-25.708,0.0601,-0.7099,0.1746,194.3841,1023.687
576270.18,929251.28,228295.515,-3.7294,-26.4034,-0.2498,-0.9443,-0.5971,194.5841,1025.594
576214.99,928815.15,228300.5101,-3.2338,-26.9554,0.7103,-1.1103,-0.8043,193.4558,1026.476
576171.41,928363.19,228305.5052,-2.1874,-28.1045,1.7131,-1.9898,-0.7076,189.6826,1050.443
576143.79,927901.26,228310.5003,-1.8375,-27.8149,0.5222,0.5954,0.3596,188.7938,1073.219
576109.52,927447.04,228315.4955,-2.5778,-27.1647,1.0423,0.599,1.8363,189.3238,1081.75
576070.78,927017.95,228320.4906,-2.4174,-25.158,1.0762,-0.0856,2.1018,189.9644,1100.112
576033.29,926616.21,228325.4857,-2.4842,-23.9503,0.4135,0.7636,1.0996,190.2777,1108.139
575991.11,926231.84,228330.4808,-2.9112,-23.3232,1.5665,0.215,-0.9015,191.1135,1128.712
575942.88,925840.99,228335.476,-2.8188,-24.4973,0.9592,-2.1583,-0.6482,191.8234,1151.269
575907.43,925427.49,228340.4711,-2.0959,-25.919,1.0354,-0.9956,-1.2282,188.9816,1167.513
575881.3,924997.01,228345.4662,-1.3963,-26.2644,0.6633,-0.6056,0.5095,190.4524,1185.831
575852.03,924563.73,228350.4613,-2.4559,-26.7961,0.4562,-0.1234,-0.2802,192.7922,1194.613
575804.62,924124.19,228355.4564,-2.9782,-26.8327,0.6836,-1.5405,0.7063,193.527,1205.876
575757.79,923683.89,228360.4515,-2.6766,-27.1122,-0.9436,-1.8268,-1.0158,191.3034,1206.746
575719.54,923243.17,228365.4467,-2.3042,-26.3331,-1.6297,-0.7179,1.1676,191.5794,1180.691
575679.58,922821.11,228370.4418,-3.2589,-25.2979,-1.953,0.3484,-0.928,198.7006,1155.757
575617.75,922406.93,228375.4369,-4.1049,-25.293,-1.2592,-1.3729,-0.7267,198.0622,1122.984
575542.37,921992.05,228380.432,-5.481,-24.995,1.1916,1.4844,0.477,202.8804,1117.962
575434.75,921590.57,228385.4272,-7.6217,-24.0268,2.1931,-0.4286,0.2742,205.816,1148.351
575309.69,921197.75,228390.4223,-7.762,-23.999,-0.492,-1.7085,-0.2174,202.5089,1162.21
575199.0,920796.08,228395.4174,-5.6946,-24.9309,-1.4391,-3.6625,0.2931,194.6099,1147.477
575118.45,920383.27,228400.4125,-4.5404,-25.1587,-0.1992,-0.9006,1.7323,196.3533,1135.464
575041.43,919979.95,228405.4077,-5.188,-24.4551,-0.2403,0.6832,-1.1699,198.6231,1130.103
574950.89,919571.84,228410.4028,-5.8304,-25.3515,-0.1281,-1.3869,-0.2445,198.8619,1134.611
